id,city_area,city_name,state_name,country_name,zipcode,created_by
960,Rajkot Collectorate,Rajkot,Gujarat,India,360001,1
961,Rajkot D H College,Rajkot,Gujarat,India,360001,1
962,Rajkot,Rajkot,Gujarat,India,360001,1
963,Rajkot Jairaj Plot,Rajkot,Gujarat,India,360001,1
964,Rajkot Jn. Plot,Rajkot,Gujarat,India,360001,1
965,Rajkot Kalavad Road,Rajkot,Gujarat,India,360001,1
966,Rajkot Malviyanagar,Rajkot,Gujarat,India,360004,1
967,Rajkot Manahar Plot,Rajkot,Gujarat,India,360002,1
968,Rajkot Mandvi Chowk,Rajkot,Gujarat,India,360001,1
969,Rajkot Marketing Yard,Rajkot,Gujarat,India,360003,1
970,Rajkot Metoda Gidc,Rajkot,Gujarat,India,360021,1
971,Rajkot Millpara,Rajkot,Gujarat,India,360002,1
972,Rajkot Mochi Bazar,Rajkot,Gujarat,India,360001,1
973,Rajkot Municipal Corporation,Rajkot,Gujarat,India,360001,1
974,Rajkot New Jagnath Plot,Rajkot,Gujarat,India,360001,1
975,Rajkot Parsi Agiyari Chowk,Rajkot,Gujarat,India,360001,1
976,Rajkot Popatpara,Rajkot,Gujarat,India,360001,1
977,Rajkot Postal Colony,Rajkot,Gujarat,India,360004,1
978,Rajkot Race Course Road,Rajkot,Gujarat,India,360001,1
979,Rajkot Sau Uni Area,Rajkot,Gujarat,India,360005,1
980,Rajkot Sorathiawadi,Rajkot,Gujarat,India,360002,1
981,Rajkot Udyognagar,Rajkot,Gujarat,India,360002,1
982,Rajkot Vivekanandnagar,Rajkot,Gujarat,India,360002,1
983,Rajpar,Rajkot,Gujarat,India,363641,1
984,Rampar Mota,Rajkot,Gujarat,India,360110,1
985,Rampar Pati,Rajkot,Gujarat,India,360110,1
986,Ranekpar,Rajkot,Gujarat,India,363621,1
987,Rangpar Bela,Rajkot,Gujarat,India,363641,1
988,Rangpar,Rajkot,Gujarat,India,363641,1
989,Ratidevdi,Rajkot,Gujarat,India,363621,1
990,RavaparNadi,Rajkot,Gujarat,India,363642,1
991,Ravki,Rajkot,Gujarat,India,360004,1
992,Rohishala,Rajkot,Gujarat,India,363650,1
993,Rupavati,Rajkot,Gujarat,India,360110,1
994,Sadulkanava,Rajkot,Gujarat,India,363642,1
995,Sajanpar,Rajkot,Gujarat,India,363641,1
996,Sal Pipalia,Rajkot,Gujarat,India,360110,1
997,Samadhiyala,Rajkot,Gujarat,India,363621,1
998,Samadhiyala,Rajkot,Gujarat,India,360020,1
999,Sanosara,Rajkot,Gujarat,India,360003,1
1000,Sapar,Rajkot,Gujarat,India,363630,1
1001,Sarapdad,Rajkot,Gujarat,India,360110,1
1002,Saravad,Rajkot,Gujarat,India,363660,1
1003,Sardhar,Rajkot,Gujarat,India,360025,1
1004,Sardharka,Rajkot,Gujarat,India,363621,1
1005,Savadi,Rajkot,Gujarat,India,363650,1
1006,Shakat Sanala,Rajkot,Gujarat,India,363641,1
1007,Shapar Halar,Rajkot,Gujarat,India,360024,1
1008,Shri Sardanagar,Rajkot,Gujarat,India,363641,1
1009,Sindhavadar,Rajkot,Gujarat,India,363621,1
1010,Sokhda,Rajkot,Gujarat,India,363670,1
1011,SRPF Gr XIII Ghanteshwar,Rajkot,Gujarat,India,360006,1
1012,Sultanpur,Rajkot,Gujarat,India,363630,1
1013,Suvag,Rajkot,Gujarat,India,360110,1
1014,Tankara,Rajkot,Gujarat,India,363650,1
1015,Tarakiya,Rajkot,Gujarat,India,363621,1
1016,Targhadi,Rajkot,Gujarat,India,363660,1
1017,Targhadia,Rajkot,Gujarat,India,360023,1
1018,Targhari,Rajkot,Gujarat,India,360110,1
1019,Thorala,Rajkot,Gujarat,India,363641,1
1020,Thoriyali,Rajkot,Gujarat,India,360110,1
1021,Tithva,Rajkot,Gujarat,India,363621,1
1022,Ukarda,Rajkot,Gujarat,India,360110,1
1023,Umrali,Rajkot,Gujarat,India,360025,1
1024,Unchi Mandal,Rajkot,Gujarat,India,363641,1
1025,Vachhakapar,Rajkot,Gujarat,India,363650,1
1026,Vadali,Rajkot,Gujarat,India,360020,1
1027,Vadharva,Rajkot,Gujarat,India,363670,1
1028,Vaghasiya,Rajkot,Gujarat,India,363621,1
1029,Vaghpar,Rajkot,Gujarat,India,363630,1
1030,Valasan,Rajkot,Gujarat,India,363621,1
1031,Vankada,Rajkot,Gujarat,India,363641,1
1032,Vardusar,Rajkot,Gujarat,India,363621,1
1033,Varsamedi,Rajkot,Gujarat,India,363660,1
1034,Vavania,Rajkot,Gujarat,India,363660,1
1035,Vavdi,Rajkot,Gujarat,India,360004,1
1036,Vejalpar,Rajkot,Gujarat,India,363630,1
1037,Venasar,Rajkot,Gujarat,India,363630,1
1038,Veraval Shapar,Rajkot,Gujarat,India,360024,1
1039,Virnagar,Rajkot,Gujarat,India,360060,1
1040,Virpar M,Rajkot,Gujarat,India,363641,1
1041,Virparda,Rajkot,Gujarat,India,363660,1
1042,Virvadrka,Rajkot,Gujarat,India,363670,1
1043,Virvav,Rajkot,Gujarat,India,363650,1
1044,Visaman,Rajkot,Gujarat,India,360110,1
1045,Wankaner,Rajkot,Gujarat,India,363621,1
1046,Zilariya,Rajkot,Gujarat,India,360110,1
1047,Zinkiyali,Rajkot,Gujarat,India,363641,1
1048,Ziyana,Rajkot,Gujarat,India,360023,1
1049,Abrama,Surat,Gujarat,India,394150,1
1050,Afva Isroli,Surat,Gujarat,India,394620,1
1051,Agasvan,Surat,Gujarat,India,394651,1
1052,Akoti,Surat,Gujarat,India,394355,1
1053,Algat,Surat,Gujarat,India,394246,1
1054,Allu,Surat,Gujarat,India,394620,1
1055,Amalgundi,Surat,Gujarat,India,394365,1
1056,Amalsadi,Surat,Gujarat,India,394350,1
1057,Amalsadi,Surat,Gujarat,India,394163,1
1058,Amba,Surat,Gujarat,India,394163,1
1059,Ambach,Surat,Gujarat,India,394641,1
1060,Ambheti,Surat,Gujarat,India,394352,1
1061,Ambia,Surat,Gujarat,India,394633,1
1062,Amchak,Surat,Gujarat,India,394250,1
1063,Amoda,Surat,Gujarat,India,394380,1
1064,Anaval,Surat,Gujarat,India,396510,1
1065,Andhatri,Surat,Gujarat,India,394630,1
1066,Antapur,Surat,Gujarat,India,394635,1
1067,Antroli,Surat,Gujarat,India,394150,1
1068,Antroli,Surat,Gujarat,India,394325,1
1069,Antroli,Surat,Gujarat,India,394170,1
1070,Areth,Surat,Gujarat,India,394170,1
1071,Asta,Surat,Gujarat,India,394320,1
1072,Babarghat,Surat,Gujarat,India,394375,1
1073,Bagumara,Surat,Gujarat,India,394305,1
1074,Bahedaraipura,Surat,Gujarat,India,394630,1
1075,Bajipura,Surat,Gujarat,India,394690,1
1076,Balda,Surat,Gujarat,India,394340,1
1077,Baleshwar,Surat,Gujarat,India,394317,1
1078,Balpur,Surat,Gujarat,India,394655,1
1079,Bamni,Surat,Gujarat,India,394335,1
1080,Barasado,Surat,Gujarat,India,394310,1
1081,Bardipada,Surat,Gujarat,India,394635,1
1082,Bardipada,Surat,Gujarat,India,394715,1
1083,Bardoli,Surat,Gujarat,India,394601,1
1084,Bartad,Surat,Gujarat,India,394240,1
1085,Bedchit,Surat,Gujarat,India,394630,1
1086,Bedkuva,Surat,Gujarat,India,394340,1
1087,Bedkuvadoor,Surat,Gujarat,India,394360,1
1088,Bedkuvanajik,Surat,Gujarat,India,394650,1
1089,Bhadbhunja,Surat,Gujarat,India,394375,1
1090,Bhagvanpura,Surat,Gujarat,India,394246,1
1091,Bhalkhet,Surat,Gujarat,India,394715,1
1092,Bhamaiya,Surat,Gujarat,India,394335,1
1093,Bhatwada,Surat,Gujarat,India,394680,1
1094,Bhimpor,Surat,Gujarat,India,394640,1
1095,Bhitkhurd,Surat,Gujarat,India,394375,1
1096,Bhljamboli,Surat,Gujarat,India,394370,1
1097,Bhojpur Najik,Surat,Gujarat,India,394690,1
1098,Bhoria,Surat,Gujarat,India,394248,1
1099,Bhutwada,Surat,Gujarat,India,394690,1
1100,Bilkhadi,Surat,Gujarat,India,394250,1
1101,Bodhan Surat,Surat,Gujarat,India,394140,1
1102,Borkhadi,Surat,Gujarat,India,394690,1
1103,Borsavar,Surat,Gujarat,India,394670,1
1104,Bortha,Surat,Gujarat,India,394370,1
1105,Butwada,Surat,Gujarat,India,394248,1
1106,Centrap Pulp Mill,Surat,Gujarat,India,394660,1
1107,Chalthan,Surat,Gujarat,India,394305,1
1108,Champavadi,Surat,Gujarat,India,394650,1
1109,Chhapti,Surat,Gujarat,India,394375,1
1110,Chhindia,Surat,Gujarat,India,394655,1
1111,Chhitpur,Surat,Gujarat,India,394375,1
1112,Chhitra,Surat,Gujarat,India,394350,1
1113,Chikalda,Surat,Gujarat,India,394650,1
1114,Chikhali Dungar,Surat,Gujarat,India,394320,1
1115,Chikhali Khadka,Surat,Gujarat,India,394650,1
1116,Chikhalvav,Surat,Gujarat,India,394650,1
1117,Chikhlinani,Surat,Gujarat,India,394650,1
1118,Chinchinagaontha,Surat,Gujarat,India,394715,1
1119,Chirmati,Surat,Gujarat,India,394380,1
1120,Chokhiamli,Surat,Gujarat,India,394380,1
1121,Chorvad,Surat,Gujarat,India,394650,1
1122,Chunavadi,Surat,Gujarat,India,394635,1
1123,Dadaria,Surat,Gujarat,India,394630,1
1124,Dadhwada,Surat,Gujarat,India,394160,1
1125,Dastan,Surat,Gujarat,India,394310,1
1126,Dedvasan,Surat,Gujarat,India,394250,1
1127,Degama,Surat,Gujarat,India,394690,1
1128,Delad,Surat,Gujarat,India,394330,1
1129,Delvada,Surat,Gujarat,India,394620,1
1130,Dhajamba,Surat,Gujarat,India,394670,1
1131,Dhamdod Lumbha,Surat,Gujarat,India,394355,1
1132,Dhamkhadi,Surat,Gujarat,India,394248,1
1133,Dhamodi,Surat,Gujarat,India,394650,1
1134,Dhamodla,Surat,Gujarat,India,394340,1
1135,Dhanturi,Surat,Gujarat,India,394633,1
1136,Dhat,Surat,Gujarat,India,394655,1
1137,Dhatva,Surat,Gujarat,India,394180,1
1138,Dholikui,Surat,Gujarat,India,394250,1
1139,Dhoranpardi,Surat,Gujarat,India,394150,1
1140,Digas,Surat,Gujarat,India,394330,1
1141,Dolara,Surat,Gujarat,India,394655,1
1142,Doswada,Surat,Gujarat,India,394365,1
1143,Dungra,Surat,Gujarat,India,394180,1
1144,Dungri,Surat,Gujarat,India,394240,1
1145,Ena,Surat,Gujarat,India,394310,1
1146,Fali,Surat,Gujarat,India,394163,1
1147,Fort Songadh,Surat,Gujarat,India,394670,1
1148,Fulwadi,Surat,Gujarat,India,394160,1
1149,Galkuva,Surat,Gujarat,India,394650,1
1150,Gamtalv Bujrang,Surat,Gujarat,India,394163,1
1151,Gandhi Vidyapith,Surat,Gujarat,India,394641,1
1152,Gangadhara RS,Surat,Gujarat,India,394310,1
1153,Gangadia,Surat,Gujarat,India,396510,1
1154,Gangtha,Surat,Gujarat,India,394380,1
1155,Gavachhi,Surat,Gujarat,India,394140,1
1156,Gavan,Surat,Gujarat,India,394375,1
1157,Ghadoi,Surat,Gujarat,India,394245,1
1158,Ghala,Surat,Gujarat,India,394155,1
1159,Ghani,Surat,Gujarat,India,394630,1
1160,Ghantoli,Surat,Gujarat,India,394160,1
1161,Ghasiamedha,Surat,Gujarat,India,394360,1
1162,Ghata,Surat,Gujarat,India,394651,1
1163,Gherivan,Surat,Gujarat,India,394630,1
1164,Ghoda,Surat,Gujarat,India,394670,1
1165,Godawadi,Surat,Gujarat,India,394163,1
1166,Goddha,Surat,Gujarat,India,394630,1
1167,Goddha,Surat,Gujarat,India,394160,1
1168,Godsamba,Surat,Gujarat,India,394163,1
1169,Goji,Surat,Gujarat,India,394350,1
1170,Gopalpura,Surat,Gujarat,India,394365,1
1171,Gujarpur,Surat,Gujarat,India,394370,1
1172,Gunesvel,Surat,Gujarat,India,394240,1
1173,Gunkhadi,Surat,Gujarat,India,394365,1
1174,Haladva,Surat,Gujarat,India,394248,1
1175,Haldharu,Surat,Gujarat,India,394310,1
1176,Haripur,Surat,Gujarat,India,394375,1
1177,Haripura,Surat,Gujarat,India,394335,1
1178,Hathoda,Surat,Gujarat,India,394380,1
1179,Hatuka,Surat,Gujarat,India,394640,1
1180,Hindla,Surat,Gujarat,India,394365,1
1181,Hiravadi,Surat,Gujarat,India,394365,1
1182,Italva,Surat,Gujarat,India,394315,1
1183,Itwai,Surat,Gujarat,India,394380,1
1184,Jakhala,Surat,Gujarat,India,394160,1
1185,Jamania,Surat,Gujarat,India,394246,1
1186,Jamankuva,Surat,Gujarat,India,394160,1
1187,Jamkhadi,Surat,Gujarat,India,394365,1
1188,Jesingpur,Surat,Gujarat,India,394633,1
1189,Jokha,Surat,Gujarat,India,394326,1
1190,Jolwa,Surat,Gujarat,India,394305,1
1191,Kadhaiya,Surat,Gujarat,India,394246,1
1192,Kadod,Surat,Gujarat,India,394335,1
1193,Kadodara,Surat,Gujarat,India,394327,1
1194,Kaher,Surat,Gujarat,India,394690,1
1195,Kakadva,Surat,Gujarat,India,394635,1
1196,Kakarapargam,Surat,Gujarat,India,394160,1
1197,Kakrapar,Surat,Gujarat,India,394360,1
1198,Kalakva,Surat,Gujarat,India,394630,1
1199,Kalamkui,Surat,Gujarat,India,394635,1
1200,Kalamkui,Surat,Gujarat,India,394340,1
1201,Kalibel,Surat,Gujarat,India,394715,1
1202,Kamlapore,Surat,Gujarat,India,394335,1
1203,Kamrej Char Rasta,Surat,Gujarat,India,394185,1
1204,Kamrej,Surat,Gujarat,India,394180,1
1205,Kanav,Surat,Gujarat,India,394315,1
1206,Kani,Surat,Gujarat,India,394350,1
1207,Kanjan,Surat,Gujarat,India,394655,1
1208,Kanjod,Surat,Gujarat,India,394640,1
1209,Kankaria,Surat,Gujarat,India,394248,1
1210,Kantifalia,Surat,Gujarat,India,394340,1
1211,Karachka,Surat,Gujarat,India,394340,1
1212,Karan,Surat,Gujarat,India,394305,1
1213,Karanjkhed,Surat,Gujarat,India,394635,1
1214,Karanjvel,Surat,Gujarat,India,394655,1
1215,Karchelia,Surat,Gujarat,India,394240,1
1216,Karjan,Surat,Gujarat,India,394155,1
1217,Karod,Surat,Gujarat,India,394375,1
1218,Karvali,Surat,Gujarat,India,394163,1
1219,Kasal,Surat,Gujarat,India,394163,1
1220,Kasvav,Surat,Gujarat,India,394633,1
1221,Katasvan,Surat,Gujarat,India,394650,1
1222,Kathodara,Surat,Gujarat,India,394326,1
1223,Kathor,Surat,Gujarat,India,394150,1
1224,Kelkui,Surat,Gujarat,India,394630,1
1225,Khabda,Surat,Gujarat,India,394375,1
1226,Khanjar,Surat,Gujarat,India,394365,1
1227,Khanjroli,Surat,Gujarat,India,394335,1
1228,Khanpur,Surat,Gujarat,India,394641,1
1229,Khanpur,Surat,Gujarat,India,394320,1
1230,Kharoli,Surat,Gujarat,India,394163,1
1231,Kharvan,Surat,Gujarat,India,394245,1
1232,Kharvasa,Surat,Gujarat,India,394355,1
1233,Khatal,Surat,Gujarat,India,394715,1
1234,Khodamba,Surat,Gujarat,India,394163,1
1235,Khodtalav,Surat,Gujarat,India,394651,1
1236,Khojpardi,Surat,Gujarat,India,394355,1
1237,Kholeshwar,Surat,Gujarat,India,394180,1
1238,Kholvad,Surat,Gujarat,India,394190,1
1239,Khorda,Surat,Gujarat,India,394370,1
1240,Khurdi,Surat,Gujarat,India,394655,1
1241,Khushalpura,Surat,Gujarat,India,394650,1
1242,Khutadia,Surat,Gujarat,India,394655,1
1243,Kikakui,Surat,Gujarat,India,394650,1
1244,Kikwad,Surat,Gujarat,India,394620,1
1245,Kim Dungara,Surat,Gujarat,India,394160,1
1246,Kodada,Surat,Gujarat,India,394250,1
1247,Kolibharthana,Surat,Gujarat,India,394180,1
1248,Kos,Surat,Gujarat,India,396510,1
1249,Kosadi,Surat,Gujarat,India,394335,1
1250,Kosimda,Surat,Gujarat,India,394715,1
1251,Kosmadi,Surat,Gujarat,India,394326,1
1252,Kulda,Surat,Gujarat,India,394375,1
1253,Kumkotar,Surat,Gujarat,India,396510,1
1254,Kumkuva,Surat,Gujarat,India,394670,1
1255,Ladvi,Surat,Gujarat,India,394325,1
1256,Lakhali,Surat,Gujarat,India,394655,1
1257,Lakhanpur,Surat,Gujarat,India,394352,1
1258,Lakhgam,Surat,Gujarat,India,394160,1
1259,Lasanpor,Surat,Gujarat,India,396510,1
1260,Laxmikheda,Surat,Gujarat,India,394370,1
1261,Limberda,Surat,Gujarat,India,394651,1
1262,Limbi,Surat,Gujarat,India,394680,1
1263,Lotarva,Surat,Gujarat,India,394690,1
1264,Madhi,Surat,Gujarat,India,394340,1
1265,Magalia,Surat,Gujarat,India,394633,1
1266,Magarbara,Surat,Gujarat,India,394375,1
1267,Magarkui,Surat,Gujarat,India,394655,1
1268,Mahuva Surat,Surat,Gujarat,India,394250,1
1269,Mahuvaria,Surat,Gujarat,India,394248,1
1270,Malangdev,Surat,Gujarat,India,394716,1
1271,Malekpor,Surat,Gujarat,India,394315,1
1272,Mandvi SR,Surat,Gujarat,India,394160,1
1273,Manekpor,Surat,Gujarat,India,394340,1
1274,Mankna,Surat,Gujarat,India,394325,1
1275,Masad,Surat,Gujarat,India,394335,1
1276,Mataval,Surat,Gujarat,India,394380,1
1277,Mirkot,Surat,Gujarat,India,394670,1
1278,Mirpur,Surat,Gujarat,India,394655,1
1279,Miyapur,Surat,Gujarat,India,394250,1
1280,Moghvan,Surat,Gujarat,India,394650,1
1281,Mohni,Surat,Gujarat,India,394305,1
1282,Moramba,Surat,Gujarat,India,394380,1
1283,Mordevi,Surat,Gujarat,India,394250,1
1284,Moritha,Surat,Gujarat,India,394160,1
1285,Morthana,Surat,Gujarat,India,394325,1
1286,Mota,Surat,Gujarat,India,394345,1
1287,Mota Tarpada,Surat,Gujarat,India,394365,1
1288,Moti Khervan,Surat,Gujarat,India,394670,1
1289,Moticheir,Surat,Gujarat,India,394651,1
1290,Motifalod,Surat,Gujarat,India,394355,1
1291,Mubarakpur,Surat,Gujarat,India,394370,1
1292,Munjlav,Surat,Gujarat,India,394140,1
1293,Nagod,Surat,Gujarat,India,394320,1
1294,Naldhara,Surat,Gujarat,India,394240,1
1295,Nandpore,Surat,Gujarat,India,394163,1
1296,Nansad,Surat,Gujarat,India,394180,1
1297,Narayanpur,Surat,Gujarat,India,394375,1
1298,Naren,Surat,Gujarat,India,394163,1
1299,Naugama,Surat,Gujarat,India,394350,1
1300,Navafalia,Surat,Gujarat,India,394640,1
1301,Navagam,Surat,Gujarat,India,394185,1
1302,Navipardi,Surat,Gujarat,India,394150,1
1303,Netrang,Surat,Gujarat,India,394180,1
1304,Nijhar,Surat,Gujarat,India,394370,1
1305,Nimbhora,Surat,Gujarat,India,394380,1
1306,Ninat,Surat,Gujarat,India,394350,1
1307,Niol,Surat,Gujarat,India,394325,1
1308,Nishana,Surat,Gujarat,India,394650,1
1309,Nizar,Surat,Gujarat,India,394350,1
1310,Nogama,Surat,Gujarat,India,394170,1
1311,Orgam,Surat,Gujarat,India,394340,1
1312,Orna,Surat,Gujarat,India,394330,1
1313,Padamdungri,Surat,Gujarat,India,394635,1
1314,Palawadi,Surat,Gujarat,India,394633,1
1315,Palsana Surat,Surat,Gujarat,India,394315,1
1316,Palsod,Surat,Gujarat,India,394355,1
1317,Panchol,Surat,Gujarat,India,394635,1
1318,Panchpipla,Surat,Gujarat,India,394360,1
1319,Paniyari,Surat,Gujarat,India,394650,1
1320,Parab,Surat,Gujarat,India,394325,1
1321,Patal,Surat,Gujarat,India,394163,1
1322,Pathakvadi,Surat,Gujarat,India,394635,1
1323,Pathran,Surat,Gujarat,India,394620,1
1324,Pati,Surat,Gujarat,India,394635,1
1325,Pelad,Surat,Gujarat,India,394630,1
1326,Phulwadi,Surat,Gujarat,India,394380,1
1327,Pipaldahad,Surat,Gujarat,India,394716,1
1328,Pipalkuva,Surat,Gujarat,India,394670,1
1329,Piplod,Surat,Gujarat,India,394370,1
1330,Pisavar,Surat,Gujarat,India,394380,1
1331,Pithadara,Surat,Gujarat,India,394635,1
1332,Puna,Surat,Gujarat,India,394163,1
1333,Puna,Surat,Gujarat,India,394248,1
1334,Puni,Surat,Gujarat,India,394352,1
1335,Raigadh,Surat,Gujarat,India,394370,1
1336,Ranat,Surat,Gujarat,India,394350,1
1337,Raniamba,Surat,Gujarat,India,394655,1
1338,Ranveri,Surat,Gujarat,India,394640,1
1339,Ratania,Surat,Gujarat,India,394360,1
1340,Rayam,Surat,Gujarat,India,394355,1
1341,Regama,Surat,Gujarat,India,394160,1
1342,Roswad,Surat,Gujarat,India,394170,1
1343,Rumkitalav,Surat,Gujarat,India,394370,1
1344,Rupan,Surat,Gujarat,India,394160,1
1345,Rupvada,Surat,Gujarat,India,394690,1
1346,Sadadvel,Surat,Gujarat,India,394365,1
1347,Sadgavan,Surat,Gujarat,India,394380,1
1348,Salaiya,Surat,Gujarat,India,394160,1
1349,Samba,Surat,Gujarat,India,394248,1
1350,Samrod,Surat,Gujarat,India,394315,1
1351,Samthan,Surat,Gujarat,India,394335,1
1352,Sankarda,Surat,Gujarat,India,394375,1
1353,Sankli,Surat,Gujarat,India,394655,1
1354,Sarbhon,Surat,Gujarat,India,394350,1
1355,Sardarbaug Bardoli,Surat,Gujarat,India,394601,1
1356,Sarkui,Surat,Gujarat,India,394160,1
1357,Sarovar,Surat,Gujarat,India,394715,1
1358,Sarvala,Surat,Gujarat,India,394370,1
1359,Sathvav,Surat,Gujarat,India,394160,1
1360,Sayla,Surat,Gujarat,India,394370,1
1361,Segupada,Surat,Gujarat,India,394365,1
1362,Segva,Surat,Gujarat,India,394320,1
1363,Sejvad,Surat,Gujarat,India,394620,1
1364,Selud,Surat,Gujarat,India,394375,1
1365,Sevni,Surat,Gujarat,India,394320,1
1366,Shampura,Surat,Gujarat,India,394330,1
1367,Shekhpur,Surat,Gujarat,India,394250,1
1368,Siker,Surat,Gujarat,India,394620,1
1369,Singod,Surat,Gujarat,India,394335,1
1370,Singpur,Surat,Gujarat,India,394670,1
1371,Sisor,Surat,Gujarat,India,394651,1
1372,Soyani,Surat,Gujarat,India,394310,1
1373,Sugar Factory Bamania,Surat,Gujarat,India,394246,1
1374,Sugar Factory Bardoli,Surat,Gujarat,India,394601,1
1375,Sunderpur,Surat,Gujarat,India,394375,1
1376,Surali,Surat,Gujarat,India,394340,1
1377,Syadla,Surat,Gujarat,India,394340,1
1378,Tadkeshwar,Surat,Gujarat,India,394170,1
1379,Taparwada,Surat,Gujarat,India,394365,1
1380,Taraj,Surat,Gujarat,India,394315,1
1381,Tarbhon,Surat,Gujarat,India,394350,1
1382,Tarsada,Surat,Gujarat,India,394160,1
1383,Tarsadi,Surat,Gujarat,India,394350,1
1384,Tatithaiya,Surat,Gujarat,India,394305,1
1385,Thuti,Surat,Gujarat,India,394670,1
1386,Timba,Surat,Gujarat,India,394330,1
1387,Timbarva,Surat,Gujarat,India,394305,1
1388,Timbarva Sankri,Surat,Gujarat,India,394355,1
1389,Tokarva,Surat,Gujarat,India,394375,1
1390,Tuked,Surat,Gujarat,India,394163,1
1391,Tundi,Surat,Gujarat,India,394310,1
1392,Ukahlda,Surat,Gujarat,India,394670,1
1393,Umarakh,Surat,Gujarat,India,394345,1
1394,Umarkui,Surat,Gujarat,India,394630,1
1395,Umarkutch,Surat,Gujarat,India,394630,1
1396,Umarvavdoor,Surat,Gujarat,India,394635,1
1397,Umbhel,Surat,Gujarat,India,394325,1
1398,Umra,Surat,Gujarat,India,394248,1
1399,Unchamala,Surat,Gujarat,India,394651,1
1400,Unteva,Surat,Gujarat,India,394163,1
1401,Uva,Surat,Gujarat,India,394340,1
1402,Vadadla Tanti,Surat,Gujarat,India,394317,1
1403,Vadhvania,Surat,Gujarat,India,394335,1
1404,Vadia,Surat,Gujarat,India,394246,1
1405,Vadibehsrot,Surat,Gujarat,India,394670,1
1406,Vadoli,Surat,Gujarat,India,394350,1
1407,Vaghecha,Surat,Gujarat,India,394355,1
1408,Vaheval,Surat,Gujarat,India,394248,1
1409,Valod,Surat,Gujarat,India,394640,1
1410,Valvada,Surat,Gujarat,India,394248,1
1411,Vanisa Pisadi,Surat,Gujarat,India,394310,1
1412,Vanka,Surat,Gujarat,India,394370,1
1413,Vankaner SR,Surat,Gujarat,India,394620,1
1414,Vankla,Surat,Gujarat,India,394630,1
1415,Vanskui,Surat,Gujarat,India,394340,1
1416,Vanskui,Surat,Gujarat,India,394651,1
1417,Vanskui,Surat,Gujarat,India,394240,1
1418,Vanzarda,Surat,Gujarat,India,394651,1
1419,Varad,Surat,Gujarat,India,394355,1
1420,Vareli,Surat,Gujarat,India,394140,1
1421,Vareth,Surat,Gujarat,India,394160,1
1422,Vatsalyadham,Surat,Gujarat,India,394340,1
1423,Vav Kathodara,Surat,Gujarat,India,394326,1
1424,Vegi,Surat,Gujarat,India,394170,1
1425,Velanja,Surat,Gujarat,India,394150,1
1426,Velanpur,Surat,Gujarat,India,394245,1
1427,Veldha,Surat,Gujarat,India,394370,1
1428,Vihan,Surat,Gujarat,India,394320,1
1429,Virpur,Surat,Gujarat,India,394155,1
1430,Virpur,Surat,Gujarat,India,394650,1
1431,Vyara RS,Surat,Gujarat,India,394650,1
1432,Vyara,Surat,Gujarat,India,394650,1
1433,Vyaval,Surat,Gujarat,India,394370,1
1434,Wcc Ukai,Surat,Gujarat,India,394680,1
1435,Zab,Surat,Gujarat,India,394163,1
1436,Zankhari,Surat,Gujarat,India,394655,1
1437,Zervavra,Surat,Gujarat,India,394245,1
1438,Ankhi,Surat,Gujarat,India,392150,1
1439,Babda,Surat,Gujarat,India,393130,1
1440,Borda,Surat,Gujarat,India,393050,1
1441,Kuilivel,Surat,Gujarat,India,393050,1
1442,Sabaria,Surat,Gujarat,India,393125,1
1443,A. K. Road,Surat,Gujarat,India,395008,1
1444,Abhva,Surat,Gujarat,India,395007,1
1445,Adajan Dn,Surat,Gujarat,India,395009,1
1446,Adityanagar,Surat,Gujarat,India,394516,1
1447,Aganovad,Surat,Gujarat,India,395003,1
1448,Althan,Surat,Gujarat,India,395017,1
1449,Ambawadi,Surat,Gujarat,India,394430,1
1450,Ambheta,Surat,Gujarat,India,395005,1
1451,Amkhuta,Surat,Gujarat,India,394430,1
1452,Amroli,Surat,Gujarat,India,394107,1
1453,Anand Mahal Road,Surat,Gujarat,India,395009,1
1454,Anita,Surat,Gujarat,India,394110,1
1455,Ankodod,Surat,Gujarat,India,394410,1
1456,Ariana,Surat,Gujarat,India,395005,1
1457,Asaram,Surat,Gujarat,India,394405,1
1458,Asnad,Surat,Gujarat,India,394540,1
1459,Athwa,Surat,Gujarat,India,395007,1
1460,Athwalines,Surat,Gujarat,India,395001,1
1461,Atodara,Surat,Gujarat,India,394130,1
1462,Balethi,Surat,Gujarat,India,394440,1
1463,Bamroli,Surat,Gujarat,India,394210,1
1464,Barbodhan,Surat,Gujarat,India,395005,1
1465,Bhadol,Surat,Gujarat,India,394540,1
1466,Bhagal,Surat,Gujarat,India,395003,1
1467,Bhagwa,Surat,Gujarat,India,394530,1
1468,Bhandut,Surat,Gujarat,India,395005,1
1469,Bharan,Surat,Gujarat,India,394125,1
1470,Bharthana,Surat,Gujarat,India,395007,1
1471,Bharundi,Surat,Gujarat,India,394130,1
1472,Bhatgam,Surat,Gujarat,India,394540,1
1473,Bhatha,Surat,Gujarat,India,394510,1
1474,Bhatlai,Surat,Gujarat,India,394517,1
1475,Bhatpore,Surat,Gujarat,India,394510,1
1476,Bhavanivad,Surat,Gujarat,India,395003,1
1477,Bhedvad,Surat,Gujarat,India,394210,1
1478,Bhesan,Surat,Gujarat,India,395005,1
1479,Bhestan,Surat,Gujarat,India,395023,1
1480,Bhilvada,Surat,Gujarat,India,394421,1
